"Unclaimed Baggage Center","One person's lost luggage is another person's treasure."," Alabama","Scottsboro","34.6732","-86.0446","2465","/places/unclaimed-baggage-center"
"The Mojave Desert Mailbox","The most isolated mailbox in America lets desert travelers record their passing."," California","San Bernardino County","35.1854","-115.6928","9709","/places/the-mojave-desert-mailbox-san-bernardino-county-california"
"Carnivorous Plants at the Huntington Gardens","Bug-devouring flora are the stars of a special wing of the glass conservatory."," California","San Marino","34.1295","-118.1099","5324","/places/carnivorous-plants-at-the-huntington-gardens"
"Sheats-Goldstein House","An ultra-modern vista that has been featured in so many films the house is a celebrity in its own right."," California","Beverly Hills","34.0934","-118.4346","9192","/places/sheats-goldstein-house"
"World Famous Crochet Museum","An old California photo stand has been turned into a shrine to the cozy art of crochet."," California","Joshua Tree","34.1349","-116.3138","14517","/places/world-famous-crochet-museum"
"Mount Wilson Observatory","The stomping grounds of the most eminent astronomers of the early 20th century."," California","Pasadena","34.2264","-118.0662","8961","/places/mount-wilson-observatory"
"Light Gate","The sun acts as a key that only fits this giant keyhole twice a year."," California","Manhattan Beach","33.887","-118.4107","14950","/places/light-gate"
"Dunsmuir-Hellman Historic Estate","Neoclassical Revival mansion and set of horror cult classic Phantasm."," California","Oakland","37.7443","-122.1441","4279","/places/dunsmuir-hellman-historic-estate"
"Circus Center","Join the circus for a few lessons to learn clowning, acrobatics, and Chinese contortion."," California","San Francisco","37.7658","-122.4571","1723","/places/circus-center"
"Urban Ore","An vast warehouse of everyday treasures in Berkeley, CA."," California","Berkeley","37.8508","-122.2905","1271","/places/urban-ore"
"OstrichLand USA","Get up close to emus and ostriches, or buy their tasty meat."," California","Solvang","34.6063","-120.1765","5685","/places/ostrichland-usa"
"Elliott Smith's Tribute Wall","Pay your respects to a folk-punk legend."," California","Los Angeles","34.0952","-118.2837","9698","/places/elliott-smith-s-tribute-wall"
"George Air Force Base","Abandoned Air Force base that has fallen into disrepair."," California","Victorville","34.5782","-117.3631","3127","/places/george-air-force-base"
"George Air Force Base","Abandoned Air Force base that has fallen into disrepair."," California","Victorville","34.5782","-117.3631","3127","/places/george-air-force-base"
"Point Vicente Lighthouse","A ""haunted"" landmark on the coast of Southern California."," California","Rancho Palos Verdes","33.7441","-118.4093","2372","/places/point-vicente-lighthouse"
"Cool Patch Pumpkins Corn Maze","The corn maze so big you may want to pack a lunch, and possibly a flaregun."," California","Dixon","38.4756","-121.8218","6221","/places/cool-patch-pumpkins-corn-maze"
"Manzanar National Historic Site","The tragedy of the Japanese internment camps is remembered here by a stark ""Soul Consoling Tower."""," California","Inyo County","36.7272","-118.1528","11095","/places/manzanar-national-historic-site"
"Bay Bridge Troll","A creepy steel gremlin has protected the Bay Bridge since 1989."," California","Oakland","37.8181","-122.3467","8751","/places/bay-bridge-troll"
"Bohart Museum of Entomology","This museum boasts the ninth-largest collection of insects in North America."," California","Davis","38.5354","-121.7527","7375","/places/bohart-museum-of-entomology"
"Hotel Majestic","San Francisco's oldest operating hotel, with a Victorian atmosphere and a ""haunted"" fourth floor."," California","San Francisco","37.7872","-122.4254","1661","/places/hotel-majestic"
"Cayuga Park","Amazing meticulous gardens of personal wood carvings, Hydrangea, Canna, and many other flowers."," California","San Francisco","37.7139","-122.4505","572","/places/cayuga-park-0"
"Museum of Russian Culture","Russian history in San Francisco."," California","San Francisco","37.7878","-122.4382","2050","/places/museum-of-russian-culture"
"Mission San Juan Capistrano","Oldest building in California still in use."," California","San Juan Capistrano","33.5019","-117.6628","2711","/places/mission-san-juan-capistrano"
"Vikingsholm Castle","One woman's Viking Castle on Lake Tahoe."," California","South Lake Tahoe","38.9523","-120.1069","7907","/places/vikingsholm-castle"
"Iron Zoo","A dwindling menagerie of anthropomorphic oil derrick animals still dot the barren California landscape."," California","Coalinga","36.239","-120.3146","12494","/places/iron-zoo"
"Helios House","First LEED-certified gas station in the United States."," California","Los Angeles","34.0591","-118.3833","1771","/places/helios-house"
"Alameda Spite House","This (occupied) house is 10 feet wide and full of spite."," California","Alameda","37.7619","-122.2401","8885","/places/alameda-spite-house"
"Site of the Niantic","Gold Rush ship-turned-hotel buried underneath San Francisco's financial district."," California","San Francisco","37.7949","-122.4017","4325","/places/site-of-the-niantic-gold-rush-ship-hotel"
"Penny Bar","Hidden in the back of a disused small town hotel is a dive bar shellacked with over a million pennies."," California","McKittrick","35.3003","-119.6245","11946","/places/penny-bar"
"Amboy Crater","This dormant volcanic crater has been converted from a roiling pit of magma to a pleasant hiking spot."," California","San Bernardino County","34.5447","-115.7903","10455","/places/amboy-crater"
"Wyntoon","This lesser known Hearst estate is a fairytale village built from the stolen bones of historic European buildings."," California","McCloud","41.1915","-122.0644","10771","/places/wyntoon"
"Sierra Madre Wistaria Vine","Gorgeous purple flowers drape from the world's largest blossoming plant."," California","Sierra Madre","34.1622","-118.0537","25430","/places/sierra-madre-wistaria-vine"
"The Wende Museum","Home to secret Eastern Bloc spy equipment and the largest stretch of the original Berlin Wall outside of Germany."," California","Culver City","34.0118","-118.4042","5805","/places/wende-museum"
"LA-88 Nike Missile Base","Abandoned anti-ballistic missile base."," California","Chatsworth","34.3097","-118.6082","1858","/places/la-88-nike-missile-base"
"Janis Joplin Tree","A famous alternative culture epicenter and where Joplin serenaded young hippies."," California","San Francisco","37.7696","-122.457","5105","/places/janis-joplin-tree"
"Feral Cat Colonies of Hollywood Forever Cemetery","Dozens of feral felines rule a segment of Hollywood's only graveyard."," California","Los Angeles","34.09","-118.3174","24573","/places/feral-cat-colonies-of-hollywood-forever-cemetery"
"Cyclisk - Santa Rosa Monument","340 bicycles, 65 feet high."," California","Santa Rosa","38.4265","-122.7137","3773","/places/cyclisk"
"Queen Califia's Magical Circle","A large sculptural artwork and garden in Escondido, California."," California","Escondido","33.0804","-117.0628","1992","/places/queen-califia-s-magical-circle"
"Devil's Slide Bunker","The graffiti-covered remnants of a former triangulation station are balanced precariously on this California peak."," California","Pacifica","37.5744","-122.5203","12967","/places/devil-s-slide-bunker"
"1895 Looff Carousel","One of the few remaining carousels built by master amusement park carver Charles I.D. Looff."," California","San Diego","32.7086","-117.169","11015","/places/1895-looff-carousel"
"Felicity, California: Center of the World","Semi-recognized center of the world, with many oddities."," California","Felicity","32.7503","-114.7653","3027","/places/felicity-california-center-of-the-world"
"Sweeney Observatory Site","Barely visible foundations remain where Stow Lake’s “observatory” once welcomed visitors."," California","San Francisco","37.7687","-122.4755","4785","/places/sweeney-observatory-site"
"Tenderloin National Forest","A speck of nature and art in one of San Francisco’s most notorious neighborhoods."," California","San Francisco","37.7845","-122.4148","21667","/places/tenderloin-national-forest"
"Zorthian Ranch","The cobbled together compound of a deceased artist which now serves as a filming location."," California","Altadena","34.2111","-118.1404","8551","/places/zorthian-ranch"
"Lyford's Tower","Once the gateway to the utopian dream-village of a Civil War embalmer."," California","Belvedere Tiburon","37.8734","-122.4492","1818","/places/lyfords-tower"
"Lyford's Tower","Once the gateway to the utopian dream-village of a Civil War embalmer."," California","Belvedere Tiburon","37.8734","-122.4492","1818","/places/lyfords-tower"
"Niles Essanay Silent Film Museum","This quaint archive of the silent era preserves and pays homage to a seminal moment in film history."," California","Fremont","37.5771","-121.9801","4471","/places/niles-essanay-silent-film-museum"
"Victoria's Last Resort","Cambria's most unique B&B features creative surroundings and fantastic food."," California","Cambria","35.5512","-121.0747","3005","/places/victoria-s-last-resort"
"Studio Antiques","Made famous by cable TV, this oddball collection of antiques and collectibles is a cut above the rest."," California","El Segundo","33.9199","-118.4173","6211","/places/studio-antiques"
"Norton Sales Inc.","Space program, pneumatics and more, bits and pieces, for movie sets or the common man."," California","Los Angeles","34.2056","-118.3969","9754","/places/norton-sales-inc"
"The Bubble House","An Airy Would-Be Solution to a Housing Shortage."," California","Pasadena","34.1268","-118.1416","8481","/places/the-bubble-house-pasadena-california"
"Tempest Freerunning Academy","An academy where anyone can train in the exciting acrobatic sports of parkour and freerunning."," California","Los Angeles","34.2389","-118.5693","5918","/places/tempest-freerunning-academy"
"Ghost Trees of Pescadero Point","Haunting and beautiful trees, doomed to die."," California","Del Monte Forest","36.5608","-121.9516","2407","/places/ghost-trees-of-pescadero-point"
